year,depth_to_water,longitude,latitude
2023,280.66,-118.40019,34.2062
2023,280.62,-118.40019,34.2062
2023,280.54,-118.40019,34.2062
2023,280.33,-118.40019,34.2062
2023,280.23,-118.40019,34.2062
2023,280.16,-118.40019,34.2062
2023,280.09,-118.40019,34.2062
2023,279.97,-118.40019,34.2062
2023,279.95,-118.40019,34.2062
2023,280.02,-118.40019,34.2062
2023,279.96,-118.40019,34.2062
2023,279.88,-118.40019,34.2062
2023,279.8,-118.40019,34.2062
2023,279.68,-118.40019,34.2062
2023,279.51,-118.40019,34.2062
2023,279.42,-118.40019,34.2062
2023,279.41,-118.40019,34.2062
2023,279.34,-118.40019,34.2062
2023,279.21,-118.40019,34.2062
2023,279.16,-118.40019,34.2062
2023,279.04,-118.40019,34.2062
2023,278.92,-118.40019,34.2062
2023,278.81,-118.40019,34.2062
2023,278.72,-118.40019,34.2062
2023,278.63,-118.40019,34.2062
2023,278.56,-118.40019,34.2062
2023,278.49,-118.40019,34.2062
2023,278.38,-118.40019,34.2062
2023,278.33,-118.40019,34.2062
2023,278.24,-118.40019,34.2062
2023,278.23,-118.40019,34.2062
2023,278.09,-118.40019,34.2062
2023,278,-118.40019,34.2062
2023,277.92,-118.40019,34.2062
2023,277.84,-118.40019,34.2062
2023,277.82,-118.40019,34.2062
2023,277.73,-118.40019,34.2062
2023,277.54,-118.40019,34.2062
2023,277.37,-118.40019,34.2062
2023,277.27,-118.40019,34.2062
2023,277.18,-118.40019,34.2062
2023,277.09,-118.40019,34.2062
2023,277.01,-118.40019,34.2062
2023,276.96,-118.40019,34.2062
2023,276.91,-118.40019,34.2062
2023,276.76,-118.40019,34.2062
2023,276.64,-118.40019,34.2062
2023,276.53,-118.40019,34.2062
2023,276.48,-118.40019,34.2062
2023,276.38,-118.40019,34.2062
2023,276.25,-118.40019,34.2062
2023,276.23,-118.40019,34.2062
2023,276.13,-118.40019,34.2062
2023,276.02,-118.40019,34.2062
2023,275.9,-118.40019,34.2062
2023,275.81,-118.40019,34.2062
2023,275.64,-118.40019,34.2062
2023,275.59,-118.40019,34.2062
2023,275.5,-118.40019,34.2062
2023,275.34,-118.40019,34.2062
2023,275.17,-118.40019,34.2062
2023,275.11,-118.40019,34.2062
2023,275.05,-118.40019,34.2062
2023,274.96,-118.40019,34.2062
2023,274.84,-118.40019,34.2062
2023,274.68,-118.40019,34.2062
2023,274.6,-118.40019,34.2062
2023,274.55,-118.40019,34.2062
2023,274.49,-118.40019,34.2062
2023,274.41,-118.40019,34.2062
2023,274.32,-118.40019,34.2062
2023,274.19,-118.40019,34.2062
2023,274.05,-118.40019,34.2062
2023,273.89,-118.40019,34.2062
2023,273.75,-118.40019,34.2062
2023,273.68,-118.40019,34.2062
2023,273.56,-118.40019,34.2062
2023,273.44,-118.40019,34.2062
2023,273.33,-118.40019,34.2062
2023,273.15,-118.40019,34.2062
2023,272.96,-118.40019,34.2062
2023,272.79,-118.40019,34.2062
2023,272.66,-118.40019,34.2062
2023,272.52,-118.40019,34.2062
2023,272.39,-118.40019,34.2062
2023,272.23,-118.40019,34.2062
2023,272.1,-118.40019,34.2062
2023,271.97,-118.40019,34.2062
2023,271.85,-118.40019,34.2062
2023,271.7,-118.40019,34.2062
2023,271.52,-118.40019,34.2062
2023,271.39,-118.40019,34.2062
2023,271.28,-118.40019,34.2062
2023,271.11,-118.40019,34.2062
2023,270.9,-118.40019,34.2062
2023,270.73,-118.40019,34.2062
2023,270.59,-118.40019,34.2062
2023,270.44,-118.40019,34.2062
2023,270.29,-118.40019,34.2062
2023,270.15,-118.40019,34.2062
2023,269.99,-118.40019,34.2062
2023,269.81,-118.40019,34.2062
2023,269.64,-118.40019,34.2062
2023,269.48,-118.40019,34.2062
2023,269.32,-118.40019,34.2062
2023,269.17,-118.40019,34.2062
2023,269.03,-118.40019,34.2062
2023,268.84,-118.40019,34.2062
2023,268.68,-118.40019,34.2062
2023,268.52,-118.40019,34.2062
2023,268.37,-118.40019,34.2062
2023,268.31,-118.40019,34.2062
2023,268.1,-118.40019,34.2062
2023,267.89,-118.40019,34.2062
2023,267.7,-118.40019,34.2062
2023,267.54,-118.40019,34.2062
2023,267.4,-118.40019,34.2062
2023,267.24,-118.40019,34.2062
2023,267.04,-118.40019,34.2062
2023,266.9,-118.40019,34.2062
2023,266.75,-118.40019,34.2062
2023,266.59,-118.40019,34.2062
2023,266.42,-118.40019,34.2062
2023,266.27,-118.40019,34.2062
2023,266.11,-118.40019,34.2062
2023,265.93,-118.40019,34.2062
2023,265.77,-118.40019,34.2062
2023,265.61,-118.40019,34.2062
2023,265.44,-118.40019,34.2062
2023,265.27,-118.40019,34.2062
2023,265.1,-118.40019,34.2062
2023,265.01,-118.40019,34.2062
2023,264.87,-118.40019,34.2062
2023,264.74,-118.40019,34.2062
2023,264.6,-118.40019,34.2062
2023,264.43,-118.40019,34.2062
2023,264.28,-118.40019,34.2062
2023,264.11,-118.40019,34.2062
2023,263.97,-118.40019,34.2062
2023,263.81,-118.40019,34.2062
2023,263.68,-118.40019,34.2062
2023,263.51,-118.40019,34.2062
2023,263.36,-118.40019,34.2062
2023,263.22,-118.40019,34.2062
2023,263.07,-118.40019,34.2062
2023,262.9,-118.40019,34.2062
2023,262.74,-118.40019,34.2062
2023,262.56,-118.40019,34.2062
2023,262.29,-118.40019,34.2062
2023,262.15,-118.40019,34.2062
2023,262.03,-118.40019,34.2062
2023,261.89,-118.40019,34.2062
2023,261.74,-118.40019,34.2062
2023,261.58,-118.40019,34.2062
2022,278.36,-118.40019,34.2062
2022,278.24,-118.40019,34.2062
2022,278.53,-118.40019,34.2062
2022,278.69,-118.40019,34.2062
2022,278.75,-118.40019,34.2062
2022,278.74,-118.40019,34.2062
2022,278.76,-118.40019,34.2062
2022,278.85,-118.40019,34.2062
2022,279.08,-118.40019,34.2062
2022,279.16,-118.40019,34.2062
2022,279.37,-118.40019,34.2062
2022,279.47,-118.40019,34.2062
2022,279.53,-118.40019,34.2062
2022,279.59,-118.40019,34.2062
2022,279.77,-118.40019,34.2062
2022,279.81,-118.40019,34.2062
2022,279.9,-118.40019,34.2062
2022,279.97,-118.40019,34.2062
2022,280.03,-118.40019,34.2062
2022,280.04,-118.40019,34.2062
2022,280.06,-118.40019,34.2062
2022,280.1,-118.40019,34.2062
2022,280.13,-118.40019,34.2062
2022,280.3,-118.40019,34.2062
2022,280.22,-118.40019,34.2062
2022,280.26,-118.40019,34.2062
2022,280.41,-118.40019,34.2062
2022,280.39,-118.40019,34.2062
2022,280.66,-118.40019,34.2062
2022,280.56,-118.40019,34.2062
2022,280.65,-118.40019,34.2062
2022,280.5,-118.40019,34.2062
2022,280.57,-118.40019,34.2062
2022,280.32,-118.40019,34.2062
2022,280.16,-118.40019,34.2062
2022,280.07,-118.40019,34.2062
2022,279.88,-118.40019,34.2062
2022,279.69,-118.40019,34.2062
2022,279.58,-118.40019,34.2062
2022,279.8,-118.40019,34.2062
2022,279.93,-118.40019,34.2062
2022,279.98,-118.40019,34.2062
2022,280.17,-118.40019,34.2062
2022,280.25,-118.40019,34.2062
2022,280.29,-118.40019,34.2062
2022,280.34,-118.40019,34.2062
2022,280.48,-118.40019,34.2062
2022,280.53,-118.40019,34.2062
2022,280.52,-118.40019,34.2062
2022,280.62,-118.40019,34.2062
2022,280.71,-118.40019,34.2062
2022,279.83,-118.40019,34.2062
2022,279.38,-118.40019,34.2062
2022,279.28,-118.40019,34.2062
2022,279.2,-118.40019,34.2062
2022,279.13,-118.40019,34.2062
2022,279.05,-118.40019,34.2062
2022,278.98,-118.40019,34.2062
2022,278.77,-118.40019,34.2062
2022,278.64,-118.40019,34.2062
2022,278.62,-118.40019,34.2062
2022,278.57,-118.40019,34.2062
2022,278.23,-118.40019,34.2062
2022,278.21,-118.40019,34.2062
2022,278.17,-118.40019,34.2062
2022,278.13,-118.40019,34.2062
2022,278.07,-118.40019,34.2062
2022,278.02,-118.40019,34.2062
2022,278.03,-118.40019,34.2062
2022,277.99,-118.40019,34.2062
2022,277.9,-118.40019,34.2062
2022,277.85,-118.40019,34.2062
2022,277.84,-118.40019,34.2062
2022,277.82,-118.40019,34.2062
2022,278.09,-118.40019,34.2062
2022,278.5,-118.40019,34.2062
2022,278.63,-118.40019,34.2062
2022,281.04,-118.40019,34.2062
2022,281.44,-118.40019,34.2062
2022,281.81,-118.40019,34.2062
2022,282.29,-118.40019,34.2062
2022,282.7,-118.40019,34.2062
2022,283.08,-118.40019,34.2062
2022,283.42,-118.40019,34.2062
2022,283.72,-118.40019,34.2062
2022,283.98,-118.40019,34.2062
2022,284.27,-118.40019,34.2062
2022,284.54,-118.40019,34.2062
2022,284.78,-118.40019,34.2062
2022,285.03,-118.40019,34.2062
2022,285.28,-118.40019,34.2062
2022,285.49,-118.40019,34.2062
2022,285.68,-118.40019,34.2062
2022,285.83,-118.40019,34.2062
2022,286.01,-118.40019,34.2062
2022,286.2,-118.40019,34.2062
2022,286.36,-118.40019,34.2062
2022,286.56,-118.40019,34.2062
2022,286.72,-118.40019,34.2062
2022,286.86,-118.40019,34.2062
2022,286.98,-118.40019,34.2062
2022,287.33,-118.40019,34.2062
2022,287.44,-118.40019,34.2062
2022,287.56,-118.40019,34.2062
2022,287.93,-118.40019,34.2062
2022,288.04,-118.40019,34.2062
2022,288.13,-118.40019,34.2062
2022,288.23,-118.40019,34.2062
2022,288.3,-118.40019,34.2062
2022,288.36,-118.40019,34.2062
2022,288.56,-118.40019,34.2062
2022,288.67,-118.40019,34.2062
2022,288.84,-118.40019,34.2062
2022,288.93,-118.40019,34.2062
2022,289.02,-118.40019,34.2062
2022,289.26,-118.40019,34.2062
2022,289.36,-118.40019,34.2062
2022,289.35,-118.40019,34.2062
2022,289.33,-118.40019,34.2062
2022,288.79,-118.40019,34.2062
2022,288.24,-118.40019,34.2062
2022,288.11,-118.40019,34.2062
2022,288.05,-118.40019,34.2062
2022,288,-118.40019,34.2062
2022,287.96,-118.40019,34.2062
2022,287.89,-118.40019,34.2062
2022,288.33,-118.40019,34.2062
2022,288.53,-118.40019,34.2062
2022,288.71,-118.40019,34.2062
2022,288.86,-118.40019,34.2062
2022,289.14,-118.40019,34.2062
2022,289.67,-118.40019,34.2062
2022,289.71,-118.40019,34.2062
2022,289.83,-118.40019,34.2062
2022,289.95,-118.40019,34.2062
2022,289.62,-118.40019,34.2062
2022,289.09,-118.40019,34.2062
2022,289.06,-118.40019,34.2062
2022,288.09,-118.40019,34.2062
2022,287.47,-118.40019,34.2062
2022,287.91,-118.40019,34.2062
2022,288.15,-118.40019,34.2062
2022,288.22,-118.40019,34.2062
2022,288.28,-118.40019,34.2062
2022,288.35,-118.40019,34.2062
2022,288.55,-118.40019,34.2062
2022,288.7,-118.40019,34.2062
2022,288.73,-118.40019,34.2062
2022,288.89,-118.40019,34.2062
2022,288.97,-118.40019,34.2062
2022,287.67,-118.40019,34.2062
2022,287.3,-118.40019,34.2062
2022,286.99,-118.40019,34.2062
2022,286.73,-118.40019,34.2062
2022,286.51,-118.40019,34.2062
2022,286.33,-118.40019,34.2062
2022,286.11,-118.40019,34.2062
2022,285.94,-118.40019,34.2062
2022,285.82,-118.40019,34.2062
2022,285.55,-118.40019,34.2062
2022,285.41,-118.40019,34.2062
2022,285.31,-118.40019,34.2062
2022,285.22,-118.40019,34.2062
2022,286.78,-118.40019,34.2062
2022,287.04,-118.40019,34.2062
2022,287.65,-118.40019,34.2062
2022,287.78,-118.40019,34.2062
2022,287.92,-118.40019,34.2062
2022,288.25,-118.40019,34.2062
2022,288.48,-118.40019,34.2062
2022,288.64,-118.40019,34.2062
2022,287.26,-118.40019,34.2062
2022,286.94,-118.40019,34.2062
2022,286.46,-118.40019,34.2062
2022,286.04,-118.40019,34.2062
2022,285.88,-118.40019,34.2062
2022,285.79,-118.40019,34.2062
2022,285.43,-118.40019,34.2062
2022,286.28,-118.40019,34.2062
2022,286.68,-118.40019,34.2062
2022,286.96,-118.40019,34.2062
2022,287.14,-118.40019,34.2062
2022,287.36,-118.40019,34.2062
2022,287.58,-118.40019,34.2062
2022,287.09,-118.40019,34.2062
2022,286.31,-118.40019,34.2062
2022,285.61,-118.40019,34.2062
2022,285.44,-118.40019,34.2062
2022,285.24,-118.40019,34.2062
2022,284.99,-118.40019,34.2062
2022,284.79,-118.40019,34.2062
2022,284.62,-118.40019,34.2062
2022,284.51,-118.40019,34.2062
2022,284.41,-118.40019,34.2062
2022,284.26,-118.40019,34.2062
2022,283.87,-118.40019,34.2062
2022,283.58,-118.40019,34.2062
2022,283.48,-118.40019,34.2062
2022,283.36,-118.40019,34.2062
2022,283.76,-118.40019,34.2062
2022,283.9,-118.40019,34.2062
2022,284.01,-118.40019,34.2062
2022,284.09,-118.40019,34.2062
2022,284.17,-118.40019,34.2062
2022,284.28,-118.40019,34.2062
2022,284.42,-118.40019,34.2062
2022,284.77,-118.40019,34.2062
2023,284.83,-118.40019,34.2062
2023,285.01,-118.40019,34.2062
2023,285.09,-118.40019,34.2062
2023,285.15,-118.40019,34.2062
2023,285.17,-118.40019,34.2062
2023,285.23,-118.40019,34.2062
2023,284.96,-118.40019,34.2062
2023,284.72,-118.40019,34.2062
2023,284.55,-118.40019,34.2062
2023,284.43,-118.40019,34.2062
2023,284.32,-118.40019,34.2062
2023,284.17,-118.40019,34.2062
2023,284.03,-118.40019,34.2062
2023,283.85,-118.40019,34.2062
2023,283.72,-118.40019,34.2062
2023,283.65,-118.40019,34.2062
2023,283.59,-118.40019,34.2062
2023,283.46,-118.40019,34.2062
2023,283.25,-118.40019,34.2062
2023,283.04,-118.40019,34.2062
2023,282.88,-118.40019,34.2062
2023,282.68,-118.40019,34.2062
2023,282.57,-118.40019,34.2062
2023,282.5,-118.40019,34.2062
2023,282.34,-118.40019,34.2062
2023,282.2,-118.40019,34.2062
2023,282.03,-118.40019,34.2062
2023,281.91,-118.40019,34.2062
2023,281.86,-118.40019,34.2062
2023,281.81,-118.40019,34.2062
2023,281.74,-118.40019,34.2062
2023,281.61,-118.40019,34.2062
2023,281.29,-118.40019,34.2062
2023,281.14,-118.40019,34.2062
2023,280.94,-118.40019,34.2062
2023,280.85,-118.40019,34.2062
2023,280.73,-118.40019,34.2062
2023,280.57,-118.40019,34.2062
2023,280.46,-118.40019,34.2062
2023,280.44,-118.40019,34.2062
2023,280.41,-118.40019,34.2062
2023,280.36,-118.40019,34.2062
2023,280.32,-118.40019,34.2062
2023,280.22,-118.40019,34.2062
2023,279.92,-118.40019,34.2062
2023,279.86,-118.40019,34.2062
2023,279.78,-118.40019,34.2062
2023,279.67,-118.40019,34.2062
2023,279.66,-118.40019,34.2062
2023,279.72,-118.40019,34.2062
2023,279.59,-118.40019,34.2062
2023,279.37,-118.40019,34.2062
2023,279.11,-118.40019,34.2062
2023,279.03,-118.40019,34.2062
2023,278.85,-118.40019,34.2062
2023,278.74,-118.40019,34.2062
2023,278.62,-118.40019,34.2062
2023,278.51,-118.40019,34.2062
2023,278.41,-118.40019,34.2062
2023,278.25,-118.40019,34.2062
2023,278.18,-118.40019,34.2062
2023,278.02,-118.40019,34.2062
2023,277.94,-118.40019,34.2062
2023,277.79,-118.40019,34.2062
2023,277.7,-118.40019,34.2062
2023,277.61,-118.40019,34.2062
2023,277.51,-118.40019,34.2062
2023,277.42,-118.40019,34.2062
2023,277.24,-118.40019,34.2062
2023,277.08,-118.40019,34.2062
2023,276.97,-118.40019,34.2062
2023,276.88,-118.40019,34.2062
2023,276.78,-118.40019,34.2062
2023,276.72,-118.40019,34.2062
2023,276.65,-118.40019,34.2062
2023,276.6,-118.40019,34.2062
2023,276.46,-118.40019,34.2062
2023,276.34,-118.40019,34.2062
2023,276.19,-118.40019,34.2062
2023,276.08,-118.40019,34.2062
2023,275.96,-118.40019,34.2062
2023,275.8,-118.40019,34.2062
2023,275.69,-118.40019,34.2062
2023,275.57,-118.40019,34.2062
2023,275.49,-118.40019,34.2062
2023,275.32,-118.40019,34.2062
2023,275.26,-118.40019,34.2062
2023,275.01,-118.40019,34.2062
2023,274.85,-118.40019,34.2062
2023,274.79,-118.40019,34.2062
2023,274.73,-118.40019,34.2062
2023,274.64,-118.40019,34.2062
2023,274.52,-118.40019,34.2062
2023,274.36,-118.40019,34.2062
2023,274.27,-118.40019,34.2062
2023,274.22,-118.40019,34.2062
2023,274.17,-118.40019,34.2062
2023,274.08,-118.40019,34.2062
2023,273.99,-118.40019,34.2062
2023,273.86,-118.40019,34.2062
2023,273.72,-118.40019,34.2062
2023,273.55,-118.40019,34.2062
2023,273.42,-118.40019,34.2062
2023,273.35,-118.40019,34.2062
2023,273.22,-118.40019,34.2062
2023,273.11,-118.40019,34.2062
2023,273.01,-118.40019,34.2062
2023,272.81,-118.40019,34.2062
2023,272.62,-118.40019,34.2062
2023,272.45,-118.40019,34.2062
2023,272.32,-118.40019,34.2062
2023,272.18,-118.40019,34.2062
2023,272.05,-118.40019,34.2062
2023,271.9,-118.40019,34.2062
2023,271.75,-118.40019,34.2062
2023,271.63,-118.40019,34.2062
2023,271.5,-118.40019,34.2062
2023,271.35,-118.40019,34.2062
2023,271.17,-118.40019,34.2062
2023,271.05,-118.40019,34.2062
2023,270.93,-118.40019,34.2062
2023,270.76,-118.40019,34.2062
2023,270.56,-118.40019,34.2062
2023,270.39,-118.40019,34.2062
2023,270.25,-118.40019,34.2062
2023,270.1,-118.40019,34.2062
2023,269.94,-118.40019,34.2062
2023,269.8,-118.40019,34.2062
2023,269.46,-118.40019,34.2062
2023,269.3,-118.40019,34.2062
2023,269.13,-118.40019,34.2062
2023,268.97,-118.40019,34.2062
2023,268.83,-118.40019,34.2062
2023,268.5,-118.40019,34.2062
2023,268.33,-118.40019,34.2062
2023,268.18,-118.40019,34.2062
2023,268.03,-118.40019,34.2062
2023,267.95,-118.40019,34.2062
2023,267.74,-118.40019,34.2062
2023,267.35,-118.40019,34.2062
2023,267.19,-118.40019,34.2062
2023,267.05,-118.40019,34.2062
2023,266.89,-118.40019,34.2062
2023,266.69,-118.40019,34.2062
2023,266.55,-118.40019,34.2062
2023,266.4,-118.40019,34.2062
2023,266.24,-118.40019,34.2062
2023,266.07,-118.40019,34.2062
2023,265.92,-118.40019,34.2062
2023,265.59,-118.40019,34.2062
2023,265.42,-118.40019,34.2062
2023,264.93,-118.40019,34.2062
2023,264.75,-118.40019,34.2062
2023,264.66,-118.40019,34.2062
2023,264.52,-118.40019,34.2062
2023,264.39,-118.40019,34.2062
2023,264.25,-118.40019,34.2062
2023,264.09,-118.40019,34.2062
2023,263.94,-118.40019,34.2062
2023,263.77,-118.40019,34.2062
2023,263.63,-118.40019,34.2062
2023,263.46,-118.40019,34.2062
2023,263.34,-118.40019,34.2062
2023,263.16,-118.40019,34.2062
2023,263.02,-118.40019,34.2062
2023,262.88,-118.40019,34.2062
2023,262.73,-118.40019,34.2062
2023,262.57,-118.40019,34.2062
2023,262.4,-118.40019,34.2062
2023,262.22,-118.40019,34.2062
2023,262.05,-118.40019,34.2062
2023,261.91,-118.40019,34.2062
2023,261.79,-118.40019,34.2062
2023,261.65,-118.40019,34.2062
2023,261.5,-118.40019,34.2062
2023,261.34,-118.40019,34.2062
2022,268.6,-118.40292,34.20288
2022,268.44,-118.40292,34.20288
2022,268.28,-118.40292,34.20288
2022,268.2,-118.40292,34.20288
2022,268.17,-118.40292,34.20288
2022,268.42,-118.40292,34.20288
2022,268.45,-118.40292,34.20288
2022,268.5,-118.40292,34.20288
2022,268.48,-118.40292,34.20288
2022,268.46,-118.40292,34.20288
2022,268.66,-118.40292,34.20288
2022,268.77,-118.40292,34.20288
2022,268.88,-118.40292,34.20288
2022,269,-118.40292,34.20288
2022,269.1,-118.40292,34.20288
2022,269.2,-118.40292,34.20288
2022,269.33,-118.40292,34.20288
2022,269.38,-118.40292,34.20288
2022,269.4,-118.40292,34.20288
2022,269.42,-118.40292,34.20288
2022,269.6,-118.40292,34.20288
2022,269.66,-118.40292,34.20288
2022,269.73,-118.40292,34.20288
2022,269.74,-118.40292,34.20288
2022,269.83,-118.40292,34.20288
2022,269.86,-118.40292,34.20288
2022,269.94,-118.40292,34.20288
2022,269.91,-118.40292,34.20288
2022,269.97,-118.40292,34.20288
2022,270.01,-118.40292,34.20288
2022,270.06,-118.40292,34.20288
2022,270.19,-118.40292,34.20288
2022,270.18,-118.40292,34.20288
2022,270.15,-118.40292,34.20288
2022,270.17,-118.40292,34.20288
2022,270.25,-118.40292,34.20288
2022,270.31,-118.40292,34.20288
2022,270.34,-118.40292,34.20288
2022,270.36,-118.40292,34.20288
2022,270.37,-118.40292,34.20288
2022,270.39,-118.40292,34.20288
2022,270.48,-118.40292,34.20288
2022,270.55,-118.40292,34.20288
2022,270.56,-118.40292,34.20288
2022,270.52,-118.40292,34.20288
2022,270.51,-118.40292,34.20288
2022,270.57,-118.40292,34.20288
2022,270.62,-118.40292,34.20288
2022,270.67,-118.40292,34.20288
2022,270.71,-118.40292,34.20288
2022,270.69,-118.40292,34.20288
2022,270.65,-118.40292,34.20288
2022,270.54,-118.40292,34.20288
2022,270.63,-118.40292,34.20288
2022,270.66,-118.40292,34.20288
2022,270.64,-118.40292,34.20288
2022,270.29,-118.40292,34.20288
2022,270.09,-118.40292,34.20288
2022,270.02,-118.40292,34.20288
2022,269.88,-118.40292,34.20288
2022,269.72,-118.40292,34.20288
2022,269.59,-118.40292,34.20288
2022,269.87,-118.40292,34.20288
2022,269.92,-118.40292,34.20288
2022,270.05,-118.40292,34.20288
2022,270.08,-118.40292,34.20288
2022,270.1,-118.40292,34.20288
2022,270.21,-118.40292,34.20288
2022,270.22,-118.40292,34.20288
2022,270.23,-118.40292,34.20288
2022,270.26,-118.40292,34.20288
2022,270.33,-118.40292,34.20288
2022,270.41,-118.40292,34.20288
2022,270.46,-118.40292,34.20288
2022,270.5,-118.40292,34.20288
2022,270.59,-118.40292,34.20288
2022,270.61,-118.40292,34.20288
2022,270.72,-118.40292,34.20288
2022,270.74,-118.40292,34.20288
2022,270.77,-118.40292,34.20288
2022,270.75,-118.40292,34.20288
2022,270.38,-118.40292,34.20288
2022,269.75,-118.40292,34.20288
2022,269.61,-118.40292,34.20288
2022,269.51,-118.40292,34.20288
2022,269.41,-118.40292,34.20288
2022,269.26,-118.40292,34.20288
2022,269.35,-118.40292,34.20288
2022,269.32,-118.40292,34.20288
2022,269.31,-118.40292,34.20288
2022,269.3,-118.40292,34.20288
2022,269.27,-118.40292,34.20288
2022,269.24,-118.40292,34.20288
2022,269.19,-118.40292,34.20288
2022,269.13,-118.40292,34.20288
2022,269.09,-118.40292,34.20288
2022,269.02,-118.40292,34.20288
2022,269.03,-118.40292,34.20288
2022,268.99,-118.40292,34.20288
2022,268.95,-118.40292,34.20288
2022,268.87,-118.40292,34.20288
2022,268.79,-118.40292,34.20288
2022,268.74,-118.40292,34.20288
2022,268.72,-118.40292,34.20288
2022,268.69,-118.40292,34.20288
2022,268.64,-118.40292,34.20288
2022,268.62,-118.40292,34.20288
2022,268.59,-118.40292,34.20288
2022,268.57,-118.40292,34.20288
2022,268.55,-118.40292,34.20288
2022,268.43,-118.40292,34.20288
2022,268.4,-118.40292,34.20288
2022,268.65,-118.40292,34.20288
2022,268.85,-118.40292,34.20288
2022,269.52,-118.40292,34.20288
2022,270.24,-118.40292,34.20288
2022,270.49,-118.40292,34.20288
2022,270.89,-118.40292,34.20288
2022,271.1,-118.40292,34.20288
2022,271.26,-118.40292,34.20288
2022,271.41,-118.40292,34.20288
2022,271.59,-118.40292,34.20288
2022,271.78,-118.40292,34.20288
2022,271.94,-118.40292,34.20288
2022,272.05,-118.40292,34.20288
